Produtividade,Biomassa,Taxa_Crescimento,Indice_Vegetacao,Preco_Mercado,Demanda,Custo_Producao,Margem_Liquida
66.71723561409752,128.52250092298576,24.24175977173455,0.8785107933264328,382.3446816620436,5268.314674125198,278.0024436211576,16.891472913183605
49.49757783757785,95.95594234740528,19.74547533059607,0.7829741849362875,322.6106635315778,4437.272034854748,224.7162617322643,4.428945175408264
50.426317898400164,103.23258859023352,20.892254051149546,0.8031328643117864,361.5614566174819,4933.602510779474,260.07358015364457,11.96883817840031
36.724089088819795,72.85045632188586,15.61690387322773,0.7501852942754459,326.6368601270582,4469.064729088679,229.31112137464618,4.9018513541016615
45.20154870433332,90.70553213613574,18.23320107000422,0.790056295474748,342.5504466954031,4695.165534901903,248.08341316296188,8.65166627141839
52.47785745463101,101.70723611776613,20.76878311226491,0.8099093661822336,366.0746175550437,4998.126553499713,265.22750329503765,13.443628050729862
37.52514076519687,75.99052363129537,17.020890911452305,0.7428303559105669,351.05182323039014,4833.418075118496,249.87671643782807,9.756680426309249
54.44303164345516,107.3881734468138,20.970236046891035,0.8199852141844662,333.53982432780344,4573.418960756922,239.62909538831855,7.3311386181105895
45.05203758766154,88.0429511139126,18.072027885114828,0.776103245231364,341.1982025946903,4654.726721912149,241.5520665099352,7.814653619306391
45.32432301564412,95.26031652260542,19.040383367962015,0.7751873868583522,364.61501223720285,4933.151416788046,259.8607203374606,12.046333095981968
42.79967536504026,86.27340312569724,17.791545010001524,0.7673409040142967,337.92951695422727,4657.000740634663,242.2050660539833,8.092185874151212
66.48354966732929,138.57511400963938,25.28123896958155,0.875928068486671,350.5072728845715,4851.449090041788,250.90478976500196,10.742662221251326
49.5956209181761,99.57204760666234,19.658266095760577,0.803317369989156,350.50701350185466,4817.71910286436,249.25976241421085,10.517970173276739
40.14043296623696,78.41890035093458,16.59652794360106,0.7535864129492325,345.3854134612214,4663.849156093147,244.2407174638925,8.160048623263279
59.72780617312792,115.4387938668036,22.45722927009353,0.8362953809821657,380.5518122039405,5227.1176007272015,275.0577784076908,16.186857318119802
37.86565828070955,73.92827032871378,16.40773346984789,0.7546976851343493,362.7870189456583,4929.609603968485,256.7997313413321,12.046358477036474
53.71725149561885,105.00044248405702,21.09174093285849,0.7981855231202144,322.9782628282888,4392.484571406643,223.78804380141,3.467081757098913
29.023197302987352,60.87991548959289,13.821483416139037,0.6873727450039131,351.68963823812544,4853.364318714085,253.08464990842006,10.602786826618892
35.01475707166054,72.14631812229032,16.310738572847683,0.7358352157406782,341.2111691868447,4672.552456562705,246.18361226126564,8.001348609437052
51.913064659794614,102.64214594531884,20.526387054339718,0.8203140448195778,366.04329326820044,4977.835444819743,258.0941341890461,12.474053261479657
57.76873124889342,114.43354690061808,22.200560627090503,0.8537626059143493,337.35393344153454,4648.124665000134,240.5381900521531,7.5710227801263255
51.68098806380561,105.0963871490888,20.71655069121989,0.8039795714308091,347.8717926577918,4788.787450281474,251.44760381322808,8.903051057400246
46.77607507607772,97.42744300087158,19.316238546366588,0.805004394214901,356.41144735680956,4902.807671383129,255.90056456527404,11.295471873844987
46.899843004594324,92.47478313509612,19.211411837087347,0.7845597305255285,360.95681445116605,4960.182719354465,261.2938059225409,12.63440354296681
33.910310595820874,70.18381712856551,15.614369691361635,0.7243476274822205,330.69699880403135,4563.937598106371,233.47165605903692,6.463053335631631
43.47123046488295,85.33039226235816,17.988202754018317,0.7728443889551313,342.5346009288612,4726.586183893892,246.84259936432392,8.585426236106771
45.760210536498974,88.09033793786267,18.704834280292985,0.7834912902361449,342.9439872691041,4699.724770950312,243.92636773605943,9.081447202863012
59.6313424758618,121.0881496578605,23.907956720630015,0.8370921897411033,338.66011504927707,4675.197793672809,244.1315092004752,7.693542362993064
52.922315978347925,106.64143126116056,20.839532873429988,0.8319463179756821,376.94938542779795,5165.473678770556,273.56022298650265,15.684145601053986
31.31038492448371,65.43540325755875,14.551580447411252,0.7256489057733378,352.9629343720071,4881.2090579595515,260.0389078155687,11.385822877631542
53.17816059667478,108.33063548284125,20.785309750256957,0.8099485714546445,331.74850114940324,4550.911539258981,236.02865889440662,5.958857213057343
47.10431951633807,93.42491942122143,18.678110023002976,0.7847039213135584,365.4349871290395,5000.594538857307,261.66593599782163,13.463710198208133
42.24505395060487,86.192671303326,17.77801786089017,0.7710942018475294,377.8448716700466,5226.838771197412,275.8546429673063,15.889013858335309
56.62080940392652,111.12699986807569,22.191733825854868,0.8331905521002825,366.2350920479623,5032.509883252033,261.6832505409924,13.46505745109744
59.77973760658707,123.19335025316887,23.51914984188481,0.8460469245863433,329.6647884956364,4501.781103265513,232.44452809547522,5.84212302935515
58.51992835889964,118.68482081633846,22.622616469223754,0.8398477722764294,340.3172068696238,4685.545557835191,243.59838830532692,8.279049697770589
41.50079440781906,83.22957882746017,17.232640758400816,0.7577835831289537,372.34881201147476,5060.91564604837,265.5398557427787,14.3577195675856
45.872633919068484,93.7916273958657,19.213787539362276,0.7962666714000329,340.2229960344504,4662.277690725071,244.14316148379055,7.776972997304076
52.75898500868846,106.82335338883914,20.8281233809264,0.8219991731161226,355.2472677106766,4901.6614131700735,253.31274800719544,11.446935736150628
58.55757337863474,119.36654213052324,23.116514926693732,0.845071113035257,361.50797264612464,4961.658624198567,261.57536576341016,12.4280308957965
47.17298275446349,89.84285323621395,18.62335419271952,0.783758275214219,337.2126967513722,4613.229345844546,241.51106447574276,7.165485088677531
48.17867378533356,95.73996152548327,18.98829983550938,0.7622316249605084,349.25913044189787,4775.8519464247465,249.04955867327624,10.145747241078514
38.236924751947136,77.84054724966344,17.145246638380932,0.7561709083034196,302.4585018838566,4149.6562994133255,206.86108212115394,0.593593468013667
38.25191366992752,75.53244274725282,16.950143429686644,0.7227925310081855,332.7928381938269,4586.617267191049,236.49170432979963,6.227424286701858
58.01293017425115,115.5376706652068,22.253740860037276,0.8370018817056787,346.55019937717475,4743.681135223321,249.5631712764043,9.76403164297178
63.34143068617501,127.23123079910836,23.952409617731675,0.8566153024822798,328.4558232767173,4556.329147651236,234.98086569182405,5.591653658891182
49.89406548424009,98.30482035097246,19.86972925247647,0.7834526791637743,374.26371743627715,5143.181305829841,267.59033118258975,15.310252393531568
60.79283668896755,121.57465094642318,23.110935730672182,0.8617849127683864,326.7400640476609,4517.9184397061035,231.82875362201597,6.160257920849135
53.08585910286581,104.58175069255967,21.28247135694475,0.8134047892392628,341.9282728143657,4700.032272040251,246.4007062126453,8.24347996782297
42.97298421330408,88.18911175981998,18.667702097814534,0.7712090510870511,354.43329500971225,4830.59414213942,252.66235406383583,10.227896016676441
53.33890435793249,108.47399730266591,21.031102648277027,0.8176005744866289,373.8017195771803,5100.22097267968,266.81741527045403,13.881537999803971
63.07844449992411,128.68734109691124,24.37462052603637,0.8816722365955297,329.68034397412276,4506.729740720918,232.03600536221734,5.606445134346187
48.12654854670193,98.94079162372063,19.478726114265786,0.798976916955105,365.26283075297926,5031.2925787642625,263.17444872777185,13.366277542790582
67.0133108255846,130.92143225028434,24.474651955459443,0.8654022605488146,349.52067901590425,4802.193494151209,248.27797636323803,10.342563395966497
25.44751667260384,46.19758622348729,12.130826595868628,0.6789754129899842,337.7035656342391,4595.849286659587,241.45264756636348,7.579597545303991
57.96998900419586,115.66023339991361,23.004074872181008,0.8361575593871482,357.21498594122886,4898.903499191093,254.90060075273658,11.944583947105794
51.44702764543748,100.6303655192976,20.10585781500366,0.7887865344253111,357.6245545135654,4838.602457628616,254.82303338853262,10.372311876089089
47.32117664988486,95.77212343410628,19.170114334094066,0.7807684808670475,341.78338252140685,4684.1519490073115,245.84002957793936,8.115660619025805
53.99648857381026,102.7708939238575,20.270355460784682,0.8195956367331183,351.43112950783035,4805.0854952199825,252.83424681617615,9.536030978081676
31.24388576542565,61.5201768029763,14.393811238231747,0.7091237716910903,343.6020631186686,4718.562697624414,244.51299621222276,8.521711182816244
47.67536353014411,96.32823430729299,20.09906406424955,0.7855298842640459,351.96984198833326,4829.927282628527,252.1696683236882,10.726492688992726
52.61558527451704,106.01319965901769,20.912077082659142,0.8143630515324031,359.62702044505465,4928.697803383291,257.8971768814707,12.632625152982431
63.17249412715759,129.03336062855055,24.28685030146908,0.870678351724902,375.20646959555745,5134.473001741405,267.22479807228393,14.264310899684087
45.020761453130746,90.12397019575496,18.758437608299783,0.7948539689219262,333.3461721511864,4548.440538378484,235.794932577521,6.049567799858296
41.15871322578382,82.6080001332443,17.77908663820833,0.7633946743776562,380.4235216988281,5228.853522188772,273.2383209135556,16.38853782118523
43.56017585455696,90.67785755848166,19.0487410669672,0.7792125642926839,318.0562171000469,4418.908348414231,228.9503051826531,4.2558010649603375
58.507448292778214,118.06771695588334,22.921384808704012,0.8560729404254221,344.05081282825967,4755.459323663553,247.24934426497623,9.220803306924592
52.20596309298245,106.20020138564409,20.878465701742936,0.8188254470732493,359.84074075109373,4900.0553531771075,257.46212578956056,11.934576037239365
46.38953959740218,90.11575589286272,18.587915837906575,0.7709215683534412,352.00814480367774,4840.941810401306,253.93847815591266,10.65343986437673
56.01431408808301,110.70961197375316,21.872413373514938,0.8236998731648181,336.35372601678614,4688.085937070153,242.00979581474473,8.126120532186906
50.96280285216378,101.58058482114173,20.537377302403332,0.8041378648732614,347.6553234537028,4752.856968469621,248.67592059866325,9.594146948129655
61.16639404421892,120.53222961402203,23.058117180930857,0.8480600271615462,347.5909850149831,4726.9818059249155,243.13418147084894,8.523566103947877
43.05683736887409,84.87787479485306,18.21384312524469,0.7721736407425022,341.147386822757,4676.484572624584,244.67021751158396,8.057351372956738
45.862094332694056,94.0626926749889,19.3678022373404,0.7841363515281846,364.42101300421865,4971.765932436176,257.5032658037588,12.504962369492741
47.60204254594808,92.75093819532523,19.238323237914788,0.7877209931155479,355.51889100657087,4886.824196718689,254.5369449906734,11.035701274213007
35.90376056236347,70.42015459804364,15.804068121880537,0.7260170867923083,339.4085767647079,4681.479009829461,245.56294285498873,7.773266802265187
51.92395661631931,106.24853856353364,20.838225407098673,0.8155923657563897,365.3321510974743,5000.535010853014,258.7945358559878,12.595281201232911
52.42021404371529,103.96999186721249,20.827179922469664,0.7930707567636734,354.0289437247718,4873.543566481253,252.3321043094696,11.561357430831714
49.17551631303985,101.02629615205612,20.37729305987989,0.8094189495791478,362.72771641072825,4972.813049025907,260.78216112538536,12.662954135693376
46.271328935284195,95.12335519605408,19.05115789857839,0.7917355280902226,360.08782824124626,4931.851037876734,257.91470966696255,11.770694398559172
36.7724701270275,71.16986213847268,15.864489766510626,0.7392115639960758,336.22889392888277,4641.984608577252,240.75332006748226,7.791796729038078
47.702963412816544,92.6361027705297,18.620062388005717,0.7500051800797952,343.58136909611846,4682.45193479732,244.2562017779317,8.185929083506688
45.17428726091316,92.44136597892185,18.98047989730014,0.8037480212214688,360.8594845634581,4941.276732190429,260.23696619860266,12.711130670404442
42.54019654447438,82.54599331920406,17.97670375111733,0.7584902402573673,357.64406366251626,4922.040308512584,259.54384286911403,11.978967673179632
47.73650031421808,95.21765659315591,19.573472585407945,0.8030175425840748,350.7594957776786,4794.117834981921,250.56881818628725,9.894374360505864
53.553383184380685,108.68702708763641,21.22608353489046,0.8098034835694716,349.96297478604964,4818.933196168484,250.9254132904683,10.531068920250458
68.26946508786644,136.44328867171433,25.250600861337613,0.9004370341111523,369.2213357515646,5062.496853632252,266.67712615186656,13.204644226537875
50.881787358638576,105.24635043862115,20.747609508303682,0.7981947350098555,341.1081911741742,4691.23877431854,246.70090720376047,7.774578845928588
52.62402553517247,103.06907840657156,20.966296426510613,0.8066398299291803,360.3782518492137,4910.303545096926,256.2999010812753,11.163722140950492
48.42459072592729,100.2075380529667,20.425638669693136,0.8154180177503595,347.9165066792515,4774.336770323774,245.624629561452,9.4505992806038
31.082744672789424,61.83559316122179,14.151352883616974,0.7021546152274145,346.6847280341014,4745.0468682132205,249.6019868998473,10.039962390112377
49.68462313605869,99.37300937914527,19.98620347195153,0.8008486349593364,368.11718537820843,5017.818775804641,262.9445598959391,14.188850614438625
50.363354052543855,100.65968511201159,20.255505734936307,0.8117121878039388,365.16166033285504,4957.915046591577,255.55965709582827,12.73146948754039
73.72485746281127,149.6639783640578,27.862962321384902,0.9281189245039905,363.3182651527133,4944.0365610293975,261.45695898630845,12.640866697979698
47.49961902162044,96.1151460019527,19.39432844594055,0.7918861408123797,369.6028873470017,5060.268954572439,264.59508931394413,13.196013327801891
53.77086464916188,107.13424872868877,20.988348484731937,0.8187269771413429,347.6913851597911,4802.983293242719,250.0709795349848,9.845942005004668
50.15379949057195,99.41999225455717,20.078233643799233,0.8222985673671207,358.0990672432737,4951.525091691414,258.8473963166776,11.730745413121596
37.335664379006126,76.77674100907123,16.549948624088312,0.7409899101486875,344.73554924238886,4744.254765526856,246.65779828043665,8.820860690919185
61.527560450579436,122.49284407808656,23.294538359179903,0.8591521311929008,353.64347088300804,4854.591402254397,255.3088998641394,10.90524153003141
58.27071745023954,114.98171503001443,22.314026095929815,0.8481031955944148,347.6739115785138,4792.512314789805,247.5673106064481,9.420734605818096
56.240914189309095,116.128440709753,22.695185366087074,0.8506068566817322,351.56823932468495,4831.6095299537965,252.19016317626478,9.49926797082784
41.44948564443254,80.10208251144859,16.963883045792464,0.7664009303158669,359.9867408902672,4924.852382122069,256.6227909500751,12.084635178757754
63.36531935041514,126.70770079661627,24.248273835052363,0.8765270177670968,337.58569219537975,4634.091022364807,241.65897276297335,7.1162407400036605
36.55208804067035,72.7062428381771,15.584410567141404,0.7184773977330812,382.3588124229343,5208.883062769857,276.3393822762516,16.37286057270084
55.10531178146019,111.90800731413336,22.119085270078262,0.8456771700130246,335.0386881071247,4595.07445593935,236.05691401791438,7.811580923400884
70.09967415743527,143.6251291798469,26.114410805994805,0.8980593273603121,327.8362376754763,4568.049763639495,237.60170087889728,5.989680325002234
38.467094310809955,80.20770743045163,16.86071447042646,0.7534995383958559,365.4929923148635,5050.4680377593595,262.8254035917727,12.462217611401671
44.385107650633664,89.02162711330624,18.41427037371104,0.7641423550196679,361.5867652980008,4973.764974075309,261.1160679241175,12.260586393136764
51.25623615259789,101.45326762144346,20.768611304033225,0.8043411847884522,356.94240777010015,4919.935469192568,258.22401243142855,12.312743305155895
44.0609268337336,89.15218219227371,18.469847959329506,0.778113841397225,360.6250400989566,4914.472927519966,261.2165134647616,12.668375509481077
35.13195814811605,69.18257663377503,15.181449848793642,0.7256804006011961,352.8778000719837,4798.959507899729,249.40610676109333,9.47143984367829
49.02410968579131,100.39288671850551,20.77003604525026,0.8076473562826543,338.97870813110717,4602.864732047205,238.53431394993362,7.506916574837114
39.310883064091634,79.16217848119237,16.37868468869681,0.7630219270042813,350.7101826310455,4818.3925887805935,250.87081548654925,10.041289491869158
53.524908106589365,107.7692650084658,20.76113550491952,0.8282149645468989,342.82402660101826,4663.091631834591,241.26769989618612,7.926135523742011
40.15392154985981,82.64067095264959,17.37373163231459,0.7515872219354034,364.9241309156705,4990.3635816648675,263.3013206048971,13.983096539060067
65.54674272149181,131.47128558276384,24.499186947746836,0.8871375919337605,347.1199673352319,4754.641493026904,245.00269020510115,8.957639724135523
41.307053711353674,84.59096388758913,17.343870277852073,0.7727320402724346,336.39073672103046,4640.036561707195,237.98666880019715,7.625004274220295
46.394829293713414,94.541460659832,19.246322385572782,0.7716208460383464,344.57427300222884,4730.395823272782,244.00776405700572,9.222919743747195
59.14146498291114,117.93581879185597,22.513691866240368,0.8466498615669822,355.4176181770519,4870.887122498022,256.85579263525466,11.673108892802611
37.1144649661373,76.39708373633903,16.138183461477116,0.7454685116014113,341.88496415269134,4658.532467306389,246.65653211151616,8.348019602976436
53.11029145810643,102.70832446075094,20.29828848421112,0.8083973616966066,337.9878420286032,4635.280771836207,239.92445681612787,7.656559029102347
61.94172068816666,124.86327811891286,24.183165461331328,0.8791142058472377,353.6614002126855,4866.45995826508,252.58660309152293,10.57440220750702
34.454971832303,67.22551673107976,15.372610649703915,0.7181252824016134,354.54837490612357,4865.605906367223,253.07970317953104,10.84255048982421
53.28790720598094,103.71876822085692,20.5241488164631,0.8104874574613307,344.7771449190057,4694.040402359911,246.24043850076282,8.341893563687647
50.127183442356944,105.7153149054376,21.333639481559572,0.8112634214695825,344.83353368660784,4699.770218272718,242.492834064199,8.83551383908745
57.02133346230263,114.91071362239273,22.024443185434087,0.8392469340646803,350.51095312346473,4851.0977300322775,253.2613372137612,10.548305677655454
38.20756501839972,75.44775254691544,15.831490316088335,0.7271897135871439,323.1708926077363,4500.399277308652,234.57338316159698,5.806587133068902
36.59238848311424,72.83548480596114,15.831057739782798,0.7195766605198434,330.7566832068302,4521.525164122883,234.11262304736104,5.7659035513963435
55.59056152954029,109.827313509346,21.552148891944043,0.8420421289130946,336.4895792843826,4663.97195853336,241.75783257816826,8.295087436551558
52.36586154561604,104.5330323678155,20.963955854496366,0.8063796201784761,346.3487619205369,4769.5799018964735,249.4407263645921,9.339101055429065
52.59151829093167,104.08662376080662,20.67910773368073,0.8026107190227307,352.32338743185136,4861.179972354801,248.3244262011776,10.223509709511262
53.30880485957768,105.57727958432318,21.144961247445217,0.7957885093388117,368.5263823790832,5093.034505888141,269.06002524245645,14.930837251134253
44.3675348458749,85.42363231545285,17.584464008007394,0.7596091464441804,363.94781980443986,4962.7520987728385,258.9837641121694,12.21068594926101
52.576957814911246,105.6987157398279,21.12989047270499,0.7983817869239753,349.1192323711539,4759.743490466915,244.41947184672597,9.258677874650191
53.268327395062016,104.91205057714168,20.854572066378275,0.8310737752662978,348.5617360800062,4793.931969500447,250.7942107042177,9.704686858674537
42.44460885361385,88.34535370431003,18.192134495397333,0.774380599992108,329.779974946143,4603.1677821406,240.7169647146722,7.542187143354901
68.17013888737507,137.80880812377603,25.700141137347583,0.8864072221054606,348.6298140636092,4805.433219063854,249.50294533883593,9.090190906431353
54.305771021298256,109.66149454193064,21.558524728481498,0.8462160040990325,346.453728427003,4734.236482709169,248.44184542736423,10.389123496703583
38.48141717035181,75.31557227576582,16.597019692461714,0.7502524800097835,351.8829552675231,4879.470597757213,257.09717924003434,11.390578404640689
56.14455160551803,113.83138205208559,22.103973393906685,0.8295793665966054,337.95825568627345,4631.84257527911,242.70305758454023,7.607602734994695
40.5429581546232,79.93072876921579,17.2687718172783,0.7262718593398982,357.7595780152716,4903.655629904751,259.51208722963685,11.536081942477002
59.94624683606996,115.86370188949441,22.759999570267087,0.86226365591303,374.1496666942408,5099.075665809037,269.87712193817475,14.712438368950796
62.45708049350573,125.73199611841687,23.534743087932654,0.8440340542827343,348.60775850997544,4754.005567705899,248.8457454963209,9.882168525981163
41.46715328431506,83.49029373324115,17.75065417222142,0.7425118966128456,354.07953794972104,4889.182798383398,251.61660904139296,11.463221400676847
60.83497521460716,120.41679591117212,22.863207679446795,0.8583945107823125,362.7453028789957,4945.397237313146,257.7896029242734,12.292673761534719
53.71973389634343,107.55244211360407,21.67037794544434,0.8450365704102176,343.6646337756585,4716.942630051651,243.4988611467376,8.832170856844591
56.18247706476704,116.40621470939284,22.26326278936569,0.8549457361848298,353.30677814813635,4845.488403534332,257.0309952167206,10.59334207730832
67.95984351562207,139.70666028871446,26.230661077835087,0.9004787403332211,348.32235009358055,4807.6778723334,249.79933718451684,9.977267888883981
45.67532691894544,94.46527062215482,19.251788266798087,0.7936781376165093,350.57857697584944,4803.909761140901,251.41852279615495,10.215064983505423
42.1111248723838,86.73772527084714,17.309558976292116,0.7708473473699287,336.63524781411417,4640.107516455443,241.82685334581532,8.134478687180426
41.12327408293432,82.91746334294501,17.369888035596666,0.7631135644165915,350.0217604940373,4812.844681648007,250.38132698385223,10.310953211689172
43.5183344626209,83.12132752479697,17.34825364786122,0.7620213999914218,360.8933913289664,4887.056764017398,259.3660815758069,10.317839419870637
49.55591027962312,99.09037355077344,20.020887936454304,0.7971869255688135,369.0233518310629,5093.164300880675,266.1684245700716,14.61579113399703
53.192419219357575,107.79559394595961,20.827668730659212,0.816431667461837,361.16193959552464,4978.288347170807,261.900464823497,12.95570695614313
53.59631357448368,106.15562594881759,20.696217368025625,0.8062948940778343,385.24007751766055,5235.3007913266465,274.3532483187426,16.45206386995631
56.06069718135235,114.97344026083002,21.914687527824412,0.8385524116831334,338.0711392023755,4646.174072599415,238.151784222902,7.542549930100297
50.36563347688764,99.53290066173328,19.903313779858998,0.7837205264519415,361.74666407349036,4958.31280918508,259.24430945883756,13.06660699815644
65.30620596546014,128.82316290759485,23.633438433483263,0.8716933075899184,354.8299394608674,4848.315794692242,252.12603047476338,10.929036602064198
45.8748454218406,94.63242990614084,18.730858653240414,0.7768812472665931,381.6358129187913,5230.614670875553,275.41903074957753,16.260257732523574
78.34544570910312,155.02405542934306,28.388631896612143,0.9249725651573233,341.5275451467666,4630.237818558826,238.91557861599046,7.7379260587843595
56.59516988514447,112.69104795623338,22.11274209089027,0.8330823088997852,338.7600241099669,4634.061323536154,237.110702966487,7.092171779641157
41.013136521936374,81.52150451296424,17.556164599286642,0.7710621450426318,340.03328750204827,4691.607844405483,242.64107710941434,7.6499747977523604
39.92385688549516,78.96234788978371,16.497229662877896,0.7556385411569676,322.4561805618839,4365.062636948255,221.50381056022033,3.377625937234593
57.095417010236254,110.26003405014754,21.433103838886964,0.8084186147259275,340.9022448287819,4695.465794162327,245.21105166721009,8.76769232391082
47.947238401799986,96.09053474141402,19.328530882295276,0.778930579368004,340.09720082071317,4652.461632692566,241.05528756722464,8.103852033489341
57.38822552722125,115.36079060739645,21.794492075518512,0.8451077365844869,352.8544919579561,4837.009813367873,248.88962243878464,10.65641552746754
54.27301534619521,110.2986746460198,21.87073236425078,0.8138370072932942,357.729822215455,4870.115610708204,253.4826535552262,11.315306242070678
48.421866503966484,99.00260182609098,20.04472194920208,0.7941122228671862,381.26558498169203,5171.5638894523445,271.00973725940946,15.834983832493641
42.3623986358602,82.99395992717326,17.393329593645888,0.7631608350868253,364.3203658709223,4981.808865430723,262.04343507907095,12.59467887646897
33.995443927232486,68.04209457276671,15.463524077640765,0.7145741942170705,339.83960942437153,4685.480707697983,245.75805702409744,8.442058050882368
45.606416716549184,91.49931917779217,18.722969986183205,0.7787280074581086,337.4437242156528,4609.595675610472,235.4686790045282,7.624919796046
58.08633049646961,117.33566357363256,21.956675922443132,0.8294796847669916,356.0233568330934,4869.170329466355,256.1330822163729,11.777474046444945
52.619917267048436,104.55345371979946,20.568128017634432,0.8046910107669981,334.2232763897436,4540.3189566374485,233.836935924619,6.514865727527931
37.87627431816706,73.80847584993992,16.058188389464696,0.740910880405826,377.7449521499808,5175.331101581733,273.3201853431532,15.777697836443487
52.76934920276972,102.38256197661536,20.21905677458507,0.7927291089572425,366.96095870819505,5012.258699788839,264.5796747051308,13.678899645180495
53.343157398433625,108.75950044790964,21.071622051320723,0.8236706163660459,343.33172583015926,4696.06756253196,242.8659535112659,9.020533139012457
40.8915507026953,82.28329612212069,17.88773364945146,0.7556107502006766,321.60872948457745,4463.564636791877,228.80427777957624,4.849987909027744
50.55848734367297,103.75600281628319,20.65342817621669,0.8132111548414479,368.36485753545986,5091.3494295302,264.654416776378,13.708867262005151
50.13779392438389,101.19249274505046,20.00327245840316,0.8051495772629467,350.6827301370996,4777.299968026231,250.77753613416579,9.59115367866464
38.94759751473862,77.17035018288328,16.74286394091498,0.7564928894082074,367.2534561216591,5040.2832329824005,264.8964190410254,13.415487877997807
